price,bed,bath,sqft,type,yearbuilt,heating,cooling,area,parking_spaces,parking1,parking2,parking3
706788.0,2.0,2.0,1051.0,Condo,2016.0,Other,,East Bay,1.0,,,
700000.0,3.0,3.0,1882.0,Single Family,1912.0,Forced air,,East Bay,,Detached Garage,,
460000.0,2.0,1.0,737.0,Single Family,1928.0,Other,,East Bay,2.0,,,
1395000.0,7.0,5.0,3064.0,Multi Family,1906.0,Forced air,Other,East Bay,5.0,,,
199000.0,,,10802.0,,,,,East Bay,,,,
905703.0,2.0,,,Single Family,1922.0,,,East Bay,,Detached Garage,,
999000.0,4.0,2.0,1672.0,Single Family,1922.0,Forced air,,East Bay,,,,
1375000.0,1.0,,,Multi Family,1940.0,,,East Bay,4.0,,,
620000.0,2.0,,,Multi Family,1945.0,Other,Other,East Bay,,,,
898000.0,3.0,2.0,1374.0,Single Family,1924.0,Forced air,,East Bay,,Detached Garage,,
2395000.0,6.0,4.0,4438.0,Single Family,1941.0,Forced air,,East Bay,6.0,,,
749000.0,2.0,1.0,888.0,Single Family,1908.0,Other,,East Bay,,Detached Garage,,
839000.0,3.0,4.0,1833.0,Single Family,1925.0,Forced air,Central,East Bay,1.0,,,
1479430.0,4.0,,,Single Family,1927.0,,,East Bay,,Detached Garage,,
728000.0,2.0,1.0,996.0,Single Family,1918.0,Forced air,,East Bay,1.0,,,
1576522.0,5.0,,,Single Family,1968.0,,,East Bay,,Detached Garage,,
749000.0,1.0,1.0,834.0,Single Family,1924.0,Forced air,,East Bay,4.0,,,
1250000.0,7.0,,,Multi Family,1911.0,Forced air,Central,East Bay,8.0,,,
888214.0,2.0,2.0,1428.0,Single Family,1923.0,,,East Bay,,Detached Garage,,
445000.0,2.0,1.0,903.0,Condo,1991.0,Other,Central,East Bay,2.0,,,
582025.0,1.0,,,Single Family,1920.0,,,East Bay,,Detached Garage,,
1135000.0,,,,Multi Family,1953.0,Other,,East Bay,,,,
699000.0,2.0,1.0,1348.0,Single Family,1913.0,Forced air,,East Bay,2.0,,,
1099000.0,2.0,2.0,1009.0,Single Family,1928.0,Forced air,,East Bay,1.0,,,
635000.0,4.0,2.0,1340.0,Single Family,1908.0,Other,Other,East Bay,,,,
1599000.0,6.0,4.0,3378.0,Single Family,1912.0,Forced air,Other,East Bay,,Detached Garage,,
881691.0,3.0,,,Single Family,1937.0,,,East Bay,,Detached Garage,,
609404.0,3.0,,,Single Family,1919.0,,,East Bay,,Detached Garage,,
1499000.0,5.0,4.0,4561.0,Single Family,2003.0,Forced air,Central,East Bay,3.0,,,
1238963.0,4.0,,,Single Family,1923.0,,,East Bay,,,,
749900.0,2.0,1.0,1071.0,Single Family,1924.0,Forced air,,East Bay,1.0,,,
628800.0,3.0,2.0,1360.0,Single Family,1910.0,Other,,East Bay,1.0,,,
698888.0,4.0,3.0,1590.0,Single Family,1923.0,Forced air,Central,East Bay,,Carport,,
613501.0,4.0,2.0,1427.0,Single Family,1903.0,,Other,East Bay,,Detached Garage,,
575000.0,2.0,,,Single Family,1926.0,Forced air,Central,East Bay,3.0,,,
795000.0,,,,Multi Family,1964.0,,,East Bay,,Off street,,
499950.0,3.0,2.0,1080.0,Single Family,1924.0,Other,,East Bay,1.0,,,
450387.0,2.0,,,Single Family,1925.0,,,East Bay,,Detached Garage,,
440332.0,2.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
612582.0,3.0,,,Single Family,2009.0,Forced air,,East Bay,2.0,,,
482835.0,3.0,,,Single Family,1910.0,,,East Bay,,Detached Garage,,
675000.0,4.0,3.0,2246.0,Single Family,1941.0,Other,,East Bay,,Detached Garage,,
415448.0,3.0,,,Single Family,1943.0,,,East Bay,,Detached Garage,,
362116.0,3.0,1.0,1176.0,Single Family,1946.0,Other,,East Bay,,Detached Garage,,
373096.0,2.0,,,Single Family,1942.0,,,East Bay,,Detached Garage,,
472859.0,3.0,,,Single Family,1943.0,,,East Bay,,Detached Garage,,
465000.0,3.0,2.0,1170.0,Single Family,2019.0,Forced air,Central,East Bay,1.0,,,
159000.0,,,7183.0,,,,,East Bay,,,,
462686.0,3.0,1.0,1152.0,Single Family,1915.0,,,East Bay,,Detached Garage,,
2500000.0,,,118918.805,,,,,East Bay,,,,
542950.0,3.0,,,Single Family,1924.0,,,East Bay,,Detached Garage,,
540429.0,4.0,,,Single Family,1941.0,,,East Bay,,Detached Garage,,
538799.0,3.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
554973.0,4.0,,,Single Family,1930.0,,,East Bay,,Detached Garage,,
496487.0,5.0,3.0,1104.0,Single Family,1910.0,,,East Bay,,,,
750000.0,,,1102.0,,,,,East Bay,,,,
330728.0,3.0,,,Single Family,1943.0,,,East Bay,,,,
374429.0,2.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
799000.0,6.0,,,Multi Family,1966.0,Other,Central,East Bay,2.0,,,
448693.0,2.0,,,Single Family,1940.0,,,East Bay,,Detached Garage,,
554275.0,4.0,,,Single Family,1908.0,,,East Bay,,Detached Garage,,
618000.0,,,,Multi Family,1952.0,,,East Bay,,Carport,,
331139.0,1.0,,,Single Family,1926.0,,,East Bay,,,,
433362.0,2.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
535000.0,5.0,2.0,2055.0,Single Family,1944.0,Forced air,Other,East Bay,1.0,,,
175000.0,,,3645.0,,,,,East Bay,,,,
499000.0,4.0,,,Multi Family,1963.0,Other,Central,East Bay,2.0,,,
448000.0,2.0,2.0,885.0,Condo,2002.0,Other,,East Bay,1.0,,,
485828.0,3.0,,,Single Family,1940.0,,,East Bay,,Detached Garage,,
733119.0,5.0,3.0,2228.0,Miscellaneous,2003.0,,,East Bay,4.0,,,
367833.0,2.0,1.0,1117.0,Single Family,1938.0,Other,,East Bay,,,,
465000.0,3.0,2.0,1170.0,Single Family,2019.0,Forced air,Central,East Bay,1.0,,,
850000.0,4.0,2.0,1980.0,Single Family,1912.0,Other,,East Bay,2.0,,,
1500000.0,,,,Multi Family,1987.0,Forced air,,East Bay,3.0,,,
519146.0,3.0,,,Multi Family,1930.0,,,East Bay,,,,
446388.0,3.0,,,Single Family,1943.0,,,East Bay,,Detached Garage,,
699999.0,4.0,3.0,2380.0,Single Family,1942.0,Forced air,,East Bay,2.0,,,
466865.0,2.0,,,Single Family,1946.0,,,East Bay,,Detached Garage,,
399000.0,3.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
598878.0,3.0,,,Single Family,2005.0,,,East Bay,,Detached Garage,,
488000.0,2.0,2.0,1032.0,Single Family,1920.0,Other,,East Bay,1.0,,,
483520.0,3.0,,,Single Family,1945.0,,,East Bay,,,,
476893.0,2.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
413000.0,1.0,1.0,532.0,Single Family,1925.0,Forced air,,East Bay,,Off street,,
830000.0,,,,Multi Family,1944.0,,,East Bay,10.0,,,
483676.0,1.0,,,Single Family,1938.0,,,East Bay,,,,
443453.0,3.0,,,Single Family,1908.0,Forced air,Central,East Bay,,Detached Garage,,
381697.0,2.0,,,Single Family,1942.0,,,East Bay,,Detached Garage,,
479441.0,3.0,,,Single Family,1944.0,,,East Bay,,Detached Garage,,
450000.0,3.0,2.0,1048.0,Single Family,1926.0,Other,,East Bay,,Detached Garage,,
438343.0,3.0,,,Single Family,1943.0,,,East Bay,,,,
565000.0,2.0,2.0,1561.0,Single Family,1936.0,Forced air,,East Bay,1.0,,,
299500.0,,,12196.8,,,,,East Bay,,,,
454568.0,3.0,,,Single Family,1908.0,,,East Bay,,,,
300000.0,,,23086.799,,,,,East Bay,,,,
590000.0,3.0,1.0,974.0,Single Family,1943.0,Other,,East Bay,,Detached Garage,,
528000.0,2.0,1.0,1162.0,Single Family,1940.0,,,East Bay,2.0,,,
582264.0,3.0,,,Single Family,1920.0,,,East Bay,,Off street,Attached Garage,
579488.0,3.0,,,Condo,1993.0,,,East Bay,,Detached Garage,,
556990.0,3.0,2.0,1800.0,Single Family,1927.0,,,East Bay,,Detached Garage,,
499999.0,3.0,1.0,1314.0,Single Family,1920.0,,,East Bay,1.0,,,
1517475.0,8.0,6.0,5961.0,Single Family,1921.0,Forced air,,East Bay,,Detached Garage,,
431820.0,3.0,1.0,1151.0,Single Family,1927.0,,,East Bay,,Detached Garage,,
195000.0,,,17859.6,,,,,East Bay,,,,
850000.0,4.0,2.0,2064.0,Single Family,1941.0,Forced air,Central,East Bay,2.0,,,
1200000.0,3.0,4.0,3161.0,Single Family,2020.0,,,East Bay,2.0,,,
925000.0,3.0,3.0,2182.0,Single Family,2002.0,Forced air,Central,East Bay,2.0,,,
698000.0,3.0,1.0,1168.0,Single Family,1952.0,Forced air,Central,East Bay,1.0,,,
725512.0,3.0,2.0,1279.0,Single Family,1927.0,,,East Bay,,Attached Garage,,
1198000.0,3.0,3.0,2423.0,Single Family,1961.0,Forced air,Other,East Bay,2.0,,,
549000.0,3.0,2.0,1157.0,Single Family,1930.0,Forced air,,East Bay,1.0,,,
175000.0,,,11325.6,,,,,East Bay,,,,
599500.0,4.0,2.0,,Single Family,1924.0,,,East Bay,,,,
690000.0,4.0,,,Multi Family,1945.0,Other,Central,East Bay,2.0,,,
199500.0,,,13068.001,,,,,East Bay,,,,
765000.0,3.0,2.0,1193.0,Single Family,1942.0,,,East Bay,,Detached Garage,,
449950.0,2.0,1.0,1052.0,Single Family,1921.0,,,East Bay,,,,
630000.0,2.0,2.0,1226.0,Single Family,1954.0,Forced air,,East Bay,,Attached Garage,,
699800.0,5.0,,,Miscellaneous,1959.0,,,East Bay,,Detached Garage,,
438662.0,1.0,,,Single Family,1926.0,,,East Bay,,Detached Garage,,
589500.0,4.0,,,Single Family,1924.0,Forced air,Other,East Bay,2.0,,,
475894.0,3.0,,,Single Family,1925.0,,,East Bay,,Detached Garage,,
648000.0,2.0,1.0,1375.0,Single Family,1928.0,Forced air,Other,East Bay,,Attached Garage,,
649888.0,3.0,2.0,1905.0,Single Family,1922.0,Forced air,Central,East Bay,2.0,,,
579000.0,2.0,1.0,1009.0,Single Family,1925.0,Forced air,Central,East Bay,1.0,,,
525000.0,2.0,2.0,1123.0,Condo,1986.0,Forced air,,East Bay,2.0,,,
1439675.0,3.0,4.0,3312.0,Condo,2020.0,Forced air,Central,East Bay,2.0,,,
567417.0,3.0,,,Single Family,1939.0,,Central,East Bay,,Detached Garage,,
748000.0,3.0,3.0,1636.0,Townhouse,1977.0,Forced air,,East Bay,2.0,,,
145000.0,,,8076.0,,,,,East Bay,,,,
610000.0,2.0,3.0,1316.0,Single Family,1986.0,Forced air,,East Bay,2.0,,,
271803.0,2.0,,,Single Family,1925.0,,,East Bay,,,,
544061.0,3.0,,,Single Family,1913.0,,,East Bay,,Detached Garage,,
570000.0,2.0,2.0,1339.0,Single Family,1942.0,,,East Bay,,Detached Garage,,
538073.0,3.0,,,Single Family,1926.0,,,East Bay,,,,
720107.0,2.0,,,Single Family,1940.0,,,East Bay,,Detached Garage,,
734460.0,3.0,,,Single Family,1941.0,Forced air,,East Bay,,Detached Garage,,
469900.0,2.0,2.0,1024.0,Condo,1982.0,Other,,East Bay,2.0,,,
920427.0,6.0,4.0,2575.0,Single Family,1925.0,,,East Bay,,Off street,On street,
449500.0,3.0,1.0,897.0,Single Family,1924.0,,,East Bay,1.0,,,
1134305.0,4.0,,,Single Family,1969.0,,,East Bay,,Detached Garage,,
359000.0,1.0,1.0,800.0,Single Family,1924.0,,,East Bay,,,,
799950.0,3.0,2.0,1755.0,Single Family,1923.0,Forced air,Other,East Bay,,Detached Garage,,
731513.0,2.0,,,Single Family,1945.0,,,East Bay,,,,
2302759.0,5.0,,,Single Family,1967.0,,,East Bay,,Detached Garage,,
948110.0,3.0,,,Single Family,1959.0,,,East Bay,,Detached Garage,,
525000.0,3.0,2.0,1147.0,Single Family,1926.0,,,East Bay,,,,
194000.0,,,8498.0,,,,,East Bay,,,,
439500.0,2.0,1.0,1000.0,Single Family,1948.0,Forced air,,East Bay,,Detached Garage,,
555000.0,2.0,1.0,1129.0,Single Family,1939.0,Forced air,,East Bay,1.0,,,
425000.0,4.0,2.0,1740.0,Single Family,1946.0,,,East Bay,1.0,,,
512825.0,2.0,,,Single Family,1900.0,,,East Bay,,Detached Garage,,
1275065.0,4.0,3.0,2903.0,Condo,2020.0,Forced air,Central,East Bay,2.0,,,
175000.0,,,8712.0,,,,,East Bay,,,,
996899.0,4.0,,,Single Family,2008.0,,,East Bay,,Detached Garage,,
390000.0,3.0,2.0,1306.0,Single Family,1928.0,Forced air,,East Bay,1.0,,,
199500.0,,,16117.2,,,,,East Bay,,,,
480583.0,2.0,,,Single Family,1926.0,,,East Bay,,Detached Garage,,
599000.0,3.0,1.0,1221.0,Single Family,1946.0,Other,Other,East Bay,1.0,,,
949000.0,4.0,3.0,1931.0,Single Family,1965.0,Forced air,,East Bay,2.0,,,
459113.0,2.0,,,Single Family,1926.0,,,East Bay,,Detached Garage,,
558864.0,3.0,,,Single Family,1951.0,,,East Bay,,Detached Garage,,
550000.0,2.0,2.0,1123.0,Condo,1988.0,Forced air,Central,East Bay,1.0,,,
650000.0,3.0,2.0,1319.0,Single Family,1939.0,,,East Bay,,Attached Garage,,
612396.0,5.0,,,Single Family,1922.0,,,East Bay,,Detached Garage,,
499000.0,2.0,2.0,558.0,Single Family,1925.0,Other,Other,East Bay,,Detached Garage,,
444469.0,2.0,,,Condo,1982.0,,,East Bay,,Detached Garage,,
365546.0,1.0,1.0,711.0,Single Family,1924.0,,,East Bay,,Off street,,
938551.0,4.0,,,Single Family,1960.0,,,East Bay,,Detached Garage,,
655055.0,3.0,,,Single Family,1945.0,,,East Bay,,Detached Garage,,
1124107.0,4.0,,,Single Family,1967.0,,,East Bay,,Detached Garage,,
99000.0,,,11325.6,,,,,East Bay,,,,
1129434.0,3.0,,,Single Family,1964.0,,,East Bay,,Detached Garage,,
700613.0,3.0,2.0,950.0,Single Family,1965.0,,,East Bay,,Detached Garage,,
690223.0,3.0,3.0,1757.0,Townhouse,1977.0,Forced air,Other,East Bay,,Attached Garage,,
592459.0,1.0,,,Single Family,1927.0,,,East Bay,,,,
425000.0,,,4356.0,,,,,East Bay,,,,
453273.0,1.0,,,Single Family,1927.0,,,East Bay,,Detached Garage,,
1399500.0,3.0,4.0,3312.0,Single Family,2020.0,,,East Bay,2.0,,,
649900.0,2.0,1.0,1310.0,Single Family,1926.0,,,East Bay,,Detached Garage,,
755000.0,3.0,2.0,1780.0,Single Family,1940.0,Other,,East Bay,1.0,,,
790078.0,6.0,,,Single Family,1928.0,,,East Bay,,,,
750000.0,,,,Multi Family,1935.0,Forced air,Other,East Bay,,,,
1011841.0,5.0,3.0,1902.0,Single Family,1957.0,,,East Bay,,Detached Garage,,
1251485.0,4.0,,,Single Family,1964.0,,,East Bay,,Detached Garage,,
639000.0,3.0,2.0,1410.0,Single Family,1927.0,Forced air,,East Bay,,Off street,,
1600000.0,4.0,2.0,2800.0,Single Family,1970.0,Forced air,Central,East Bay,2.0,,,
1529807.0,4.0,,,Single Family,1972.0,Forced air,,East Bay,,Detached Garage,,
1099500.0,3.0,3.0,2903.0,Single Family,2020.0,,,East Bay,2.0,,,
599000.0,3.0,,,Multi Family,1922.0,Other,Central,East Bay,2.0,,,
495000.0,2.0,2.0,1160.0,Single Family,1925.0,Forced air,Central,East Bay,,Detached Garage,,
625000.0,2.0,1.0,1056.0,Single Family,1922.0,Other,,East Bay,1.0,,,
725000.0,2.0,2.0,900.0,Single Family,1924.0,,Other,East Bay,,Detached Garage,,
456919.0,2.0,,,Single Family,1926.0,,,East Bay,,Detached Garage,,
566682.0,2.0,,,Condo,1986.0,,,East Bay,,,,
689000.0,4.0,3.0,1687.0,Townhouse,2010.0,Forced air,Central,East Bay,2.0,,,
575000.0,,,37026.0,,,,,East Bay,,,,
2299000.0,,,87120.0,,,,,East Bay,,,,
944448.0,5.0,,,Single Family,1955.0,,,East Bay,1.0,,,
430000.0,2.0,1.0,776.0,Single Family,1940.0,Other,Central,East Bay,,,,
476436.0,2.0,,,Single Family,1925.0,,,East Bay,,Detached Garage,,
589000.0,2.0,2.0,1092.0,Single Family,1950.0,Forced air,,East Bay,,Attached Garage,,
439000.0,2.0,1.0,828.0,Single Family,1942.0,Forced air,,East Bay,,Attached Garage,,
499000.0,6.0,,,Multi Family,,,,East Bay,2.0,,,
215000.0,,,6438.0,,,,,East Bay,,,,
1079282.0,,,,Single Family,1976.0,,,East Bay,,,,
680000.0,7.0,,,Single Family,1897.0,Other,,East Bay,,Detached Garage,,
507839.0,8.0,5.0,1405.0,Single Family,1895.0,Other,,East Bay,,Off street,,
596829.0,2.0,,,Single Family,1898.0,,,East Bay,,,,
800000.0,3.0,2.0,1654.0,Single Family,1910.0,,Central,East Bay,,,,
1275000.0,,,,Multi Family,1905.0,,,East Bay,,Detached Garage,,
1695000.0,,,4804.0,,,,,East Bay,,,,
399000.0,1.0,1.0,668.0,Condo,1974.0,Other,,East Bay,1.0,,,
890000.0,,,,Multi Family,1905.0,,,East Bay,3.0,,,
625000.0,2.0,1.0,808.0,Single Family,1900.0,Other,,East Bay,,Carport,,
611000.0,3.0,3.0,1514.0,Single Family,1898.0,Other,,East Bay,1.0,,,
599000.0,2.0,1.0,1057.0,Single Family,1923.0,Forced air,Other,East Bay,,Detached Garage,,
799000.0,3.0,,,Multi Family,1895.0,Other,Central,East Bay,,,,
799000.0,1.0,,,Multi Family,1915.0,Other,Other,East Bay,,On street,,
1735000.0,6.0,,,Multi Family,1916.0,Other,,East Bay,2.0,,,
699000.0,4.0,2.0,1890.0,Single Family,1906.0,Other,,East Bay,,Detached Garage,,
1298888.0,,,,Multi Family,1993.0,Forced air,,East Bay,,,,
479000.0,3.0,2.0,1222.0,Condo,2004.0,Forced air,Other,East Bay,1.0,,,
639000.0,2.0,2.0,1031.0,Condo,1974.0,Other,,East Bay,1.0,,,
623663.0,2.0,,,Single Family,1912.0,Other,,East Bay,,Detached Garage,,
1219679.0,4.0,4.0,2590.0,Single Family,1924.0,Forced air,Central,East Bay,,Attached Garage,,
590000.0,3.0,1.0,935.0,Single Family,1900.0,Other,,East Bay,3.0,,,
599000.0,2.0,2.0,1054.0,Condo,1962.0,Forced air,Other,East Bay,1.0,,,
1099000.0,,,,Multi Family,1916.0,Other,Central,East Bay,8.0,,,
1199888.0,11.0,,,Multi Family,1940.0,,,East Bay,5.0,,,
675000.0,3.0,4.0,2596.0,Single Family,1885.0,,,East Bay,,,,
805990.0,2.0,3.0,1471.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
567000.0,4.0,3.0,1492.0,Single Family,2019.0,Forced air,,East Bay,,On street,,
695000.0,1.0,1.0,735.0,Condo,2009.0,Forced air,Central,East Bay,1.0,,,
607822.0,3.0,2.0,1586.0,Single Family,1893.0,,,East Bay,,Detached Garage,,
487370.0,1.0,,,Condo,1957.0,Forced air,,East Bay,,On street,,
899000.0,3.0,3.0,2032.0,Single Family,2020.0,Forced air,,East Bay,,Attached Garage,,
600000.0,1.0,1.0,2120.0,Single Family,1950.0,,,East Bay,,,,
999990.0,3.0,3.0,1911.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
475000.0,1.0,1.0,612.0,Condo,1993.0,Other,,East Bay,1.0,,,
998000.0,2.0,3.0,1269.0,Condo,2009.0,Forced air,Central,East Bay,2.0,,,
597500.0,1.0,1.0,726.0,Condo,2006.0,Forced air,Central,East Bay,1.0,,,
799000.0,2.0,2.0,1198.0,Condo,2006.0,Forced air,Central,East Bay,1.0,,,
576384.0,1.0,,,Condo,2005.0,,,East Bay,,,,
699990.0,2.0,3.0,1252.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
6950000.0,,,,Multi Family,2018.0,Forced air,Central,East Bay,,,,
475000.0,1.0,1.0,576.0,Condo,2001.0,Other,,East Bay,,,,
679416.0,1.0,2.0,1563.0,Condo,2003.0,Forced air,,East Bay,,Detached Garage,,
631457.0,2.0,,,Condo,2006.0,,,East Bay,,,,
959000.0,2.0,2.0,1864.0,Condo,2003.0,Other,Central,East Bay,1.0,,,
628681.0,3.0,,,Miscellaneous,1895.0,,,East Bay,,,,
759990.0,3.0,3.0,1583.0,Townhouse,2020.0,Forced air,,East Bay,1.0,,,
679990.0,2.0,3.0,1580.0,Townhouse,2020.0,Forced air,,East Bay,1.0,,,
955000.0,2.0,2.0,1314.0,Condo,2003.0,Other,Central,East Bay,2.0,,,
399950.0,1.0,1.0,668.0,Condo,1974.0,Forced air,,East Bay,,Carport,,
448900.0,1.0,1.0,533.0,Condo,2004.0,Forced air,Central,East Bay,1.0,,,
988000.0,2.0,1.0,960.0,Single Family,1890.0,,,East Bay,,Detached Garage,,
902998.0,4.0,3.0,1789.0,Single Family,1991.0,Forced air,Central,East Bay,4.0,,,
799999.0,,,,Multi Family,1890.0,,Other,East Bay,,,,
525000.0,1.0,1.0,810.0,Condo,1976.0,,,East Bay,1.0,,,
1699888.0,7.0,5.0,4200.0,Multi Family,1894.0,Forced air,,East Bay,,Off street,On street,
639000.0,1.0,,,Condo,2006.0,,,East Bay,,Off street,Detached Garage,
999990.0,3.0,3.0,1911.0,Townhouse,2020.0,Forced air,,East Bay,2.0,,,
599000.0,3.0,3.0,1300.0,Townhouse,1996.0,Other,,East Bay,1.0,,,
749000.0,6.0,,,Multi Family,1895.0,Other,Central,East Bay,,,,
289000.0,,,3367.0,,,,,East Bay,,,,
3088000.0,,,,Multi Family,1907.0,Other,Other,East Bay,,,,
769370.0,3.0,,,Single Family,1894.0,,,East Bay,,Detached Garage,,
1050000.0,3.0,3.0,1993.0,Single Family,2005.0,,,East Bay,,Detached Garage,,
689000.0,1.0,1.0,735.0,Condo,2009.0,Forced air,Central,East Bay,1.0,,,
499000.0,1.0,1.0,641.0,Condo,1975.0,Other,,East Bay,1.0,,,
1500000.0,3.0,3.0,3000.0,Single Family,1917.0,Forced air,,East Bay,,Off street,,
912269.0,7.0,6.0,1371.0,Single Family,1914.0,Other,,East Bay,,Off street,,
741519.0,2.0,,,Condo,1962.0,,,East Bay,,,,
519000.0,2.0,2.0,792.0,Condo,1968.0,Other,,East Bay,1.0,,,
495000.0,2.0,1.0,812.0,Condo,1966.0,Other,,East Bay,1.0,,,
428888.0,1.0,1.0,591.0,Condo,1970.0,Other,,East Bay,1.0,,,
799000.0,3.0,2.0,1810.0,Condo,1972.0,Other,Central,East Bay,1.0,,,
3500000.0,,,,Multi Family,1957.0,Forced air,Central,East Bay,10.0,,,
1349000.0,3.0,2.0,1783.0,Single Family,1926.0,Forced air,Central,East Bay,,,,
1695000.0,4.0,4.0,2753.0,Single Family,1924.0,Forced air,Central,East Bay,1.0,,,
1450000.0,,,,Single Family,1921.0,,,East Bay,,,,
628000.0,2.0,2.0,970.0,Condo,1972.0,Other,,East Bay,1.0,,,
2000000.0,7.0,,,Multi Family,1926.0,Forced air,,East Bay,4.0,,,
1595000.0,4.0,,,Single Family,1947.0,Forced air,Central,East Bay,,Attached Garage,,
618500.0,1.0,1.0,916.0,Condo,1920.0,Forced air,,East Bay,1.0,,,
1885000.0,5.0,3.0,3100.0,Single Family,1914.0,,Central,East Bay,,Detached Garage,,
1688888.0,4.0,3.0,2487.0,Single Family,2017.0,Forced air,,East Bay,,Attached Garage,,
899000.0,2.0,2.0,1410.0,Condo,1973.0,Other,Other,East Bay,1.0,,,
775000.0,2.0,2.0,1027.0,Condo,1971.0,Other,,East Bay,1.0,,,
625991.0,2.0,,,Condo,1973.0,,,East Bay,,,,
824277.0,2.0,,,Condo,1951.0,,,East Bay,,,,
1100000.0,,,,Multi Family,1916.0,,,East Bay,,,,
1189000.0,3.0,2.0,1766.0,Single Family,1926.0,Forced air,,East Bay,1.0,,,
598000.0,2.0,1.0,714.0,Condo,1971.0,Other,Central,East Bay,1.0,,,
707828.0,2.0,,,Condo,1971.0,Other,Other,East Bay,1.0,,,
975000.0,6.0,,,Multi Family,1923.0,Forced air,Central,East Bay,3.0,,,
806003.0,2.0,,,Condo,1985.0,,,East Bay,,Detached Garage,,
819000.0,3.0,2.0,1615.0,Single Family,1955.0,Forced air,Other,East Bay,,On street,,
89000.0,,,7257.0,,,,,East Bay,,,,
1630022.0,5.0,3.0,2815.0,Single Family,1922.0,Forced air,Central,East Bay,5.0,,,
1049000.0,3.0,2.0,1612.0,Single Family,1963.0,Forced air,Central,East Bay,2.0,,,
249000.0,,,16988.398,,,,,East Bay,,,,
1398000.0,4.0,3.0,3611.0,Single Family,2011.0,Forced air,Central,East Bay,2.0,,,
199000.0,,,8276.0,,,,,East Bay,,,,
2400000.0,4.0,4.0,3747.0,Single Family,2019.0,Other,,East Bay,2.0,,,
4495000.0,6.0,5.0,7818.0,Single Family,1906.0,Other,Central,East Bay,,,,
125000.0,,,6969.0,,,,,East Bay,,,,
499000.0,,,7914.0,,,,,East Bay,,,,
549000.0,1.0,1.0,650.0,Condo,2007.0,,,East Bay,1.0,,,
998000.0,3.0,3.0,2191.0,Single Family,1966.0,Forced air,,East Bay,2.0,,,
1595000.0,5.0,3.0,3472.0,Single Family,1997.0,Forced air,Central,East Bay,2.0,,,
175000.0,,,9448.0,,,,,East Bay,,,,
109000.0,,,8276.0,,,,,East Bay,,,,
89000.0,,,9051.0,,,,,East Bay,,,,
2888000.0,5.0,4.0,5830.0,Single Family,1996.0,Forced air,Central,East Bay,3.0,,,
1095000.0,4.0,3.0,2848.0,Single Family,1977.0,Forced air,,East Bay,,Carport,,
1150000.0,4.0,2.0,2052.0,Single Family,1912.0,Forced air,,East Bay,2.0,,,
2078074.0,5.0,,,Single Family,2000.0,,,East Bay,,Detached Garage,,
949000.0,,,39204.0,,,,,East Bay,,,,
1289974.0,3.0,3.0,2643.0,Multi Family,1910.0,,,East Bay,,Off street,,
175000.0,,,8328.0,,,,,East Bay,,,,
149000.0,,,7405.0,,,,,East Bay,,,,
225000.0,,,11761.2,,,,,East Bay,,,,
499000.0,1.0,1.0,624.0,Condo,1967.0,Forced air,,East Bay,1.0,,,
48250.0,,,8864.0,,,,,East Bay,,,,
822396.0,2.0,,,Miscellaneous,1914.0,,,East Bay,,,,
399000.0,,,5789.0,,,,,East Bay,,,,
109000.0,,,6534.0,,,,,East Bay,,,,
89000.0,,,7405.0,,,,,East Bay,,,,
1050000.0,4.0,5.0,3135.0,Single Family,1959.0,Forced air,,East Bay,2.0,,,
134900.0,,,13503.601,,,,,East Bay,,,,
575000.0,,,26136.002,,,,,East Bay,,,,
1486658.0,4.0,3.0,3317.0,Single Family,2005.0,Forced air,Central,East Bay,,Attached Garage,,
195000.0,,,5593.0,,,,,East Bay,,,,
60000.0,,,3484.0,,,,,East Bay,,,,
2495000.0,5.0,3.0,3136.0,Single Family,1946.0,Forced air,,East Bay,2.0,,,
199000.0,,,7331.0,,,,,East Bay,,,,
499000.0,1.0,1.0,803.0,Condo,1972.0,Forced air,,East Bay,1.0,,,
3250000.0,,,104108.41,,,,,East Bay,,,,
149000.0,,,13503.601,,,,,East Bay,,,,
875000.0,2.0,1.0,1029.0,Single Family,1926.0,Forced air,Central,East Bay,1.0,,,
599000.0,1.0,,,Condo,1906.0,,Central,East Bay,,,,
89000.0,,,10319.0,,,,,East Bay,,,,
299000.0,,,18730.8,,,,,East Bay,,,,
299000.0,,,13068.001,,,,,East Bay,,,,
119500.0,,,10127.0,,,,,East Bay,,,,
4800000.0,4.0,5.0,4111.0,Single Family,1977.0,Forced air,Central,East Bay,2.0,,,
1145000.0,3.0,3.0,2078.0,Single Family,1933.0,Forced air,,East Bay,2.0,,,
1199000.0,3.0,2.0,1755.0,Single Family,1940.0,Forced air,Central,East Bay,2.0,,,
1950000.0,4.0,2.0,2445.0,Multi Family,1895.0,Forced air,,East Bay,4.0,,,
